id,Code,Ccy,CcyNm_RU,CcyNm_UZ,CcyNm_UZC,CcyNm_EN,Nominal,Rate,Diff,Date
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8299.20,21.67,27.11.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8299.20,21.67,27.11.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8299.20,21.67,27.11.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8314.85,15.65,04.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8314.85,15.65,04.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8314.85,15.65,04.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8314.85,15.65,04.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8314.85,15.65,04.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8314.85,15.65,04.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8314.85,15.65,04.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8312.64,-2.21,11.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8312.64,-2.21,11.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8312.64,-2.21,11.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8312.64,-2.21,11.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8312.64,-2.21,11.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8312.64,-2.21,11.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8312.64,-2.21,11.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8325.59,12.95,18.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8325.59,12.95,18.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8325.59,12.95,18.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8325.59,12.95,18.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8325.59,12.95,18.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8325.59,12.95,18.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8325.59,12.95,18.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8339.55,13.96,25.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8339.55,13.96,25.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8339.55,13.96,25.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8339.55,13.96,25.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8339.55,13.96,25.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8339.55,13.96,25.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8339.55,13.96,25.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8336.25,-3.3,01.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8336.25,-3.3,01.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8336.25,-3.3,01.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8336.25,-3.3,01.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8336.25,-3.3,01.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8336.25,-3.3,01.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8336.25,-3.3,01.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8337.07,0.82,08.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8337.07,0.82,08.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8337.07,0.82,08.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8337.07,0.82,08.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8337.07,0.82,08.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8337.07,0.82,08.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8337.07,0.82,08.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8356.18,19.11,15.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8356.18,19.11,15.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8356.18,19.11,15.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8356.18,19.11,15.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8356.18,19.11,15.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8356.18,19.11,15.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8356.18,19.11,15.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8378.18,22,22.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8378.18,22,22.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8378.18,22,22.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8378.18,22,22.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8378.18,22,22.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8378.18,22,22.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8378.18,22,22.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8384.94,6.76,29.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8384.94,6.76,29.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8384.94,6.76,29.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8384.94,6.76,29.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8384.94,6.76,29.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8384.94,6.76,29.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8384.94,6.76,29.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8401.53,16.59,05.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8401.53,16.59,05.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8401.53,16.59,05.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8401.53,16.59,05.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8401.53,16.59,05.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8401.53,16.59,05.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8401.53,16.59,05.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8395.15,-6.38,12.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8395.15,-6.38,12.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8395.15,-6.38,12.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8395.15,-6.38,12.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8395.15,-6.38,12.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8395.15,-6.38,12.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8395.15,-6.38,12.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8392.20,-2.95,19.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8392.20,-2.95,19.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8392.20,-2.95,19.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8392.20,-2.95,19.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8392.20,-2.95,19.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8392.20,-2.95,19.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8392.20,-2.95,19.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8403.19,10.99,26.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8299.20,21.67,27.11.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8299.20,21.67,27.11.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8299.20,21.67,27.11.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8314.85,15.65,04.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8314.85,15.65,04.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8314.85,15.65,04.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8314.85,15.65,04.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8314.85,15.65,04.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8314.85,15.65,04.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8314.85,15.65,04.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8403.19,10.99,26.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8312.64,-2.21,11.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8312.64,-2.21,11.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8312.64,-2.21,11.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8312.64,-2.21,11.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8312.64,-2.21,11.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8312.64,-2.21,11.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8312.64,-2.21,11.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8325.59,12.95,18.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8325.59,12.95,18.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8325.59,12.95,18.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8403.19,10.99,26.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8325.59,12.95,18.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8325.59,12.95,18.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8325.59,12.95,18.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8325.59,12.95,18.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8339.55,13.96,25.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8339.55,13.96,25.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8339.55,13.96,25.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8339.55,13.96,25.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8339.55,13.96,25.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8339.55,13.96,25.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8339.55,13.96,25.12.2018
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8336.25,-3.3,01.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8336.25,-3.3,01.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8403.19,10.99,26.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8336.25,-3.3,01.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8336.25,-3.3,01.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8336.25,-3.3,01.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8336.25,-3.3,01.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8336.25,-3.3,01.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8337.07,0.82,08.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8337.07,0.82,08.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8337.07,0.82,08.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8337.07,0.82,08.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8337.07,0.82,08.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8337.07,0.82,08.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8403.19,10.99,26.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8337.07,0.82,08.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8356.18,19.11,15.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8356.18,19.11,15.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8356.18,19.11,15.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8356.18,19.11,15.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8356.18,19.11,15.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8356.18,19.11,15.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8356.18,19.11,15.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8378.18,22,22.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8403.19,10.99,26.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8378.18,22,22.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8378.18,22,22.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8378.18,22,22.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8378.18,22,22.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8378.18,22,22.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8378.18,22,22.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8384.94,6.76,29.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8384.94,6.76,29.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8384.94,6.76,29.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8384.94,6.76,29.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8384.94,6.76,29.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8384.94,6.76,29.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8384.94,6.76,29.01.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8403.19,10.99,26.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8401.53,16.59,05.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8401.53,16.59,05.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8401.53,16.59,05.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8401.53,16.59,05.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8401.53,16.59,05.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8401.53,16.59,05.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8401.53,16.59,05.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8395.15,-6.38,12.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8395.15,-6.38,12.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8395.15,-6.38,12.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8395.15,-6.38,12.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8395.15,-6.38,12.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8395.15,-6.38,12.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8392.96,-10.23,05.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8395.15,-6.38,12.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8392.20,-2.95,19.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8392.20,-2.95,19.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8392.20,-2.95,19.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8392.20,-2.95,19.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8392.20,-2.95,19.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8392.20,-2.95,19.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8392.20,-2.95,19.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8403.19,10.99,26.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8403.19,10.99,26.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8403.19,10.99,26.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8403.19,10.99,26.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8403.19,10.99,26.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8403.19,10.99,26.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8392.96,-10.23,05.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8403.19,10.99,26.02.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8392.96,-10.23,05.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8392.96,-10.23,05.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8392.96,-10.23,05.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8392.96,-10.23,05.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8392.96,-10.23,05.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8392.96,-10.23,05.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8392.96,-10.23,05.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8392.96,-10.23,05.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8392.96,-10.23,05.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8392.96,-10.23,05.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8392.96,-10.23,05.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8392.96,-10.23,05.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8374.10,-18.86,12.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8374.10,-18.86,12.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8374.10,-18.86,12.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8374.10,-18.86,12.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8374.10,-18.86,12.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8374.10,-18.86,12.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8374.10,-18.86,12.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8374.10,-18.86,12.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8374.10,-18.86,12.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8374.10,-18.86,12.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8374.10,-18.86,12.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8374.10,-18.86,12.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8374.10,-18.86,12.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8374.10,-18.86,12.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8378.04,3.94,19.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8378.04,3.94,19.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8378.04,3.94,19.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8378.04,3.94,19.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8378.04,3.94,19.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8378.04,3.94,19.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8378.04,3.94,19.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8378.04,3.94,19.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8378.04,3.94,19.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8378.04,3.94,19.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8378.04,3.94,19.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8378.04,3.94,19.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8378.04,3.94,19.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8378.04,3.94,19.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8389.97,11.93,26.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8389.97,11.93,26.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8389.97,11.93,26.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8389.97,11.93,26.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8389.97,11.93,26.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8389.97,11.93,26.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8389.97,11.93,26.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8389.97,11.93,26.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8389.97,11.93,26.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8389.97,11.93,26.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8389.97,11.93,26.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8389.97,11.93,26.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8389.97,11.93,26.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8389.97,11.93,26.03.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8419.62,29.65,02.04.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8419.62,29.65,02.04.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8419.62,29.65,02.04.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8419.62,29.65,02.04.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8419.62,29.65,02.04.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8419.62,29.65,02.04.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8419.62,29.65,02.04.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8419.62,29.65,02.04.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8419.62,29.65,02.04.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8419.62,29.65,02.04.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8419.62,29.65,02.04.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8419.62,29.65,02.04.2019
1,840,USD,Доллар США,AQSH dollari,АҚШ доллари,US Dollar,1,8419.62,29.65,02.04.2019
